timestamp,price,qty,taker_order_id,maker_order_id,taker_owner,maker_owner,taker_side
3.0893486059132327,99.98,3,ORD-387,ORD-386,FUND_ADAPT,MM,BID
3.28797012273012,99.97,3,ORD-406,ORD-404,FLOW,MM,ASK
3.321545524557696,99.98,3,ORD-412,ORD-411,FUND_ADAPT,MM,BID
3.3300224316628593,99.99,4,ORD-415,ORD-339,FUND_ADAPT,FLOW,BID
3.4850749248060313,99.99,1,ORD-426,ORD-339,FUND_ADAPT,FLOW,BID
3.4850749248060313,99.99,2,ORD-426,ORD-357,FUND_ADAPT,FLOW,BID
3.4850749248060313,99.99,3,ORD-426,ORD-425,FUND_ADAPT,MM,BID
3.50392669880721,99.98,3,ORD-435,ORD-433,FLOW,MM,ASK
3.50392669880721,99.99,3,ORD-438,ORD-437,FUND_ADAPT,MM,BID
3.5476027626605298,100.0,2,ORD-441,ORD-330,FLOW,FLOW,BID
3.5549236726566806,100.0,2,ORD-444,ORD-330,FLOW,FLOW,BID
3.5724919130600212,100.0,1,ORD-447,ORD-363,FLOW,FLOW,BID
3.583200266863091,100.0,4,ORD-450,ORD-363,FLOW,FLOW,BID
3.6150105500477445,100.0,2,ORD-455,ORD-398,FUND_ADAPT,FLOW,BID
3.6150105500477445,100.0,2,ORD-455,ORD-454,FUND_ADAPT,MM,BID
3.6469760683403467,100.0,1,ORD-456,ORD-454,FLOW,MM,BID
3.7175263541282435,100.01,4,ORD-462,ORD-368,FUND_ADAPT,FLOW,BID
3.742069979116441,99.99,2,ORD-474,ORD-472,FLOW,MM,ASK
3.789628535213211,100.01,3,ORD-482,ORD-390,FLOW,FLOW,BID
3.8369715190706497,99.99,2,ORD-490,ORD-488,FLOW,MM,ASK
3.8648818749085176,100.01,1,ORD-493,ORD-390,FLOW,FLOW,BID
4.1412972922400675,100.01,1,ORD-522,ORD-416,FLOW,FLOW,BID
4.21256426886729,100.01,1,ORD-525,ORD-416,FLOW,FLOW,BID
4.21256426886729,100.01,1,ORD-525,ORD-466,FLOW,FLOW,BID
4.21256426886729,100.02,2,ORD-525,ORD-395,FLOW,FLOW,BID
4.21256426886729,100.02,2,ORD-525,ORD-427,FLOW,FLOW,BID
4.222030852560945,100.02,1,ORD-528,ORD-427,FLOW,FLOW,BID
4.222030852560945,100.02,1,ORD-528,ORD-499,FLOW,FLOW,BID
4.260550110573701,100.0,3,ORD-533,ORD-531,FLOW,MM,ASK
4.297082688012495,100.0,3,ORD-543,ORD-541,FUND_ADAPT,MM,ASK
4.298133750688479,100.02,1,ORD-544,ORD-499,FLOW,FLOW,BID
4.298133750688479,100.02,1,ORD-544,ORD-502,FLOW,FLOW,BID
4.298133750688479,100.02,1,ORD-544,ORD-542,FLOW,MM,BID
4.298133750688479,100.0,3,ORD-547,ORD-545,FUND_ADAPT,MM,ASK
4.326472503734791,100.02,3,ORD-548,ORD-546,FLOW,MM,BID
4.326472503734791,100.03,1,ORD-548,ORD-319,FLOW,FLOW,BID
4.332094713643398,100.0,3,ORD-553,ORD-551,FUND_ADAPT,MM,ASK
4.361131524136875,99.99,1,ORD-559,ORD-496,FLOW,FLOW,ASK
4.4040972904470275,99.99,4,ORD-569,ORD-496,FLOW,FLOW,ASK
4.478751010638375,99.99,1,ORD-577,ORD-505,FLOW,FLOW,ASK
4.478751010638375,99.99,2,ORD-577,ORD-566,FLOW,FLOW,ASK
4.493277602897789,100.01,3,ORD-580,ORD-579,FLOW,MM,BID
4.493277602897789,100.03,1,ORD-580,ORD-319,FLOW,FLOW,BID
4.499914669486589,100.02,1,ORD-586,ORD-585,FLOW,MM,BID
4.535760066522181,100.0,2,ORD-592,ORD-590,FLOW,MM,ASK
4.543928511304925,100.02,3,ORD-595,ORD-594,FLOW,MM,BID
4.543928511304925,100.03,1,ORD-595,ORD-319,FLOW,FLOW,BID
4.544074071166529,100.02,3,ORD-598,ORD-597,FLOW,MM,BID
4.544074071166529,100.03,1,ORD-598,ORD-463,FLOW,FLOW,BID
4.575866732124439,100.01,3,ORD-604,ORD-602,FUND_ADAPT,MM,ASK
4.6146176434234185,100.01,3,ORD-611,ORD-608,FUND_ADAPT,FLOW,ASK
4.6146176434234185,100.01,3,ORD-611,ORD-609,FUND_ADAPT,MM,ASK
4.636758414140947,100.0,4,ORD-617,ORD-605,FUND_ADAPT,FLOW,ASK
4.642241375391285,100.0,2,ORD-618,ORD-605,FLOW,FLOW,ASK
4.642241375391285,100.0,2,ORD-618,ORD-615,FLOW,MM,ASK
4.663553073834275,99.99,4,ORD-624,ORD-583,FUND_ADAPT,FLOW,ASK
4.669872190786215,100.01,1,ORD-625,ORD-623,FLOW,MM,BID
4.669872190786215,99.99,1,ORD-628,ORD-583,FUND_ADAPT,FLOW,ASK
4.669872190786215,99.99,3,ORD-628,ORD-626,FUND_ADAPT,MM,ASK
