timestamp,price,qty,taker_order_id,maker_order_id,taker_owner,maker_owner,taker_side
2.459588443320883,100.04,2,ORD-354,ORD-351,FUND_ADAPT,FLOW,BID
2.459588443320883,100.04,2,ORD-354,ORD-353,FUND_ADAPT,MM,BID
2.56316148984687,100.03,3,ORD-360,ORD-358,FLOW,MM,ASK
2.56316148984687,100.02,1,ORD-360,ORD-173,FLOW,FLOW,ASK
2.619857043903364,100.05,1,ORD-369,ORD-337,FLOW,FLOW,BID
2.688889021872999,100.05,4,ORD-375,ORD-337,INFORMED,FLOW,BID
2.688889021872999,100.05,3,ORD-375,ORD-372,INFORMED,FLOW,BID
2.709718270780564,100.05,1,ORD-381,ORD-372,FLOW,FLOW,BID
2.738889021872999,100.05,1,ORD-389,ORD-372,FUND_ADAPT,FLOW,BID
2.738889021872999,100.05,3,ORD-389,ORD-388,FUND_ADAPT,MM,BID
2.7565713507118224,100.06,3,ORD-393,ORD-328,INFORMED,FLOW,BID
2.7565713507118224,100.06,4,ORD-393,ORD-341,INFORMED,FLOW,BID
2.8918278648021385,100.05,2,ORD-421,ORD-419,FLOW,MM,ASK
2.9249894314263987,100.04,4,ORD-431,ORD-415,FLOW,FLOW,ASK
2.9327112903448467,100.04,1,ORD-434,ORD-415,FLOW,FLOW,ASK
2.951749202611284,100.05,3,ORD-440,ORD-439,FUND_ADAPT,MM,BID
3.0846064487522815,100.06,2,ORD-456,ORD-363,INFORMED,FLOW,BID
3.1797003595283755,100.05,1,ORD-469,ORD-467,FLOW,MM,ASK
3.2635902284429275,100.06,1,ORD-484,ORD-363,INFORMED,FLOW,BID
3.2635902284429275,100.06,3,ORD-484,ORD-366,INFORMED,FLOW,BID
3.326247407909696,100.06,3,ORD-494,ORD-366,INFORMED,FLOW,BID
3.326247407909696,100.06,2,ORD-494,ORD-398,INFORMED,FLOW,BID
3.326247407909696,100.06,3,ORD-497,ORD-398,FUND_ADAPT,FLOW,BID
3.382209607702359,100.07,3,ORD-513,ORD-378,FUND_ADAPT,FLOW,BID
3.382209607702359,100.07,1,ORD-513,ORD-405,FUND_ADAPT,FLOW,BID
3.43720721120569,100.08,2,ORD-517,ORD-121,FLOW,FLOW,BID
3.43720721120569,100.08,1,ORD-517,ORD-256,FLOW,FLOW,BID
3.4969983443024732,100.06,1,ORD-522,ORD-520,FLOW,MM,ASK
3.502917158736014,100.08,4,ORD-525,ORD-256,INFORMED,FLOW,BID
3.552917158736014,100.08,3,ORD-530,ORD-390,FUND_ADAPT,FLOW,BID
3.552917158736014,100.08,6,ORD-530,ORD-481,FUND_ADAPT,FLOW,BID
3.552917158736014,100.08,3,ORD-530,ORD-503,FUND_ADAPT,FLOW,BID
3.6075933302659675,100.08,2,ORD-534,ORD-503,FUND_ADAPT,FLOW,BID
3.6075933302659675,100.08,3,ORD-534,ORD-533,FUND_ADAPT,MM,BID
3.650713548105316,100.09,2,ORD-538,ORD-160,INFORMED,FLOW,BID
3.650713548105316,100.09,2,ORD-538,ORD-323,INFORMED,FLOW,BID
3.650713548105316,100.09,1,ORD-541,ORD-323,FUND_ADAPT,FLOW,BID
3.650713548105316,100.09,3,ORD-541,ORD-540,FUND_ADAPT,MM,BID
3.696241632591572,100.08,1,ORD-546,ORD-544,FLOW,MM,ASK
3.696404100220794,100.08,3,ORD-549,ORD-547,FLOW,MM,ASK
