timestamp,side,mm_side,price,qty
4.74830108549022,ASK,-1,100.18,3
4.74862109075171,ASK,-1,100.18,3
4.752755704478161,ASK,-1,100.18,3
4.755308446914704,ASK,-1,100.18,1
4.76139351130244,ASK,-1,100.18,3
4.76139351130244,BID,1,100.17,1
4.769271303108177,ASK,-1,100.18,3
4.79862109075171,ASK,-1,100.19,3
4.803516119797205,ASK,-1,100.2,3
4.805677606292906,ASK,-1,100.21,3
4.896613441020576,ASK,-1,100.23,3
5.07413081414552,BID,1,100.23,3
5.2959646963522555,BID,1,100.24,3
5.307955054274472,ASK,-1,100.26,3
5.307955054274472,BID,1,100.26,3
5.399327761682901,BID,1,100.25,1
5.451735967174104,BID,1,100.26,3
5.465259793614527,BID,1,100.26,3
5.494485310018395,BID,1,100.26,3
5.545937036515949,BID,1,100.25,1
5.555237137795958,BID,1,100.24,3
5.564945493746636,ASK,-1,100.26,2
5.633090746982875,ASK,-1,100.24,3
5.769474969310641,ASK,-1,100.25,3
5.821228376108251,ASK,-1,100.26,3
6.394893689327413,BID,1,100.28,3
6.685792845382867,ASK,-1,100.3,3
6.745197938336868,ASK,-1,100.3,3
6.797235536125566,BID,1,100.28,3
6.797235536125566,ASK,-1,100.28,3
6.895995664023818,BID,1,100.28,1
6.895995664023818,ASK,-1,100.3,3
6.97094434903531,ASK,-1,100.31,3
7.015391071377306,BID,1,100.29,1
7.127411140200058,BID,1,100.31,2
7.297619220990371,BID,1,100.31,1
7.299530326507497,BID,1,100.31,3
7.413978467674961,BID,1,100.31,1
7.4295834934813,BID,1,100.31,2
7.435503935580889,ASK,-1,100.32,1
7.449425389974858,ASK,-1,100.32,2
7.761101273380213,BID,1,100.33,1
7.776424136219591,ASK,-1,100.35,2
7.830463345448081,BID,1,100.36,2
7.830463345448081,BID,1,100.37,3
7.954720133495657,BID,1,100.38,3
7.987071758795905,ASK,-1,100.39,3
8.007139348773629,ASK,-1,100.41,3
8.009194152363703,BID,1,100.4,3
8.022652380689028,BID,1,100.4,3
8.05713934877363,BID,1,100.39,2
8.156052457824703,BID,1,100.39,3
8.170519391281076,BID,1,100.38,3
8.411176494973734,ASK,-1,100.37,2
8.461176494973735,ASK,-1,100.37,3
8.508723088300787,ASK,-1,100.37,3
8.951069820343806,ASK,-1,100.38,1
9.000092712899361,BID,1,100.36,2
9.000092712899361,ASK,-1,100.37,3
9.105055712112573,ASK,-1,100.38,3
9.155055712112574,ASK,-1,100.39,3
9.557634126452902,BID,1,100.41,3
9.599609190549629,BID,1,100.41,3
9.681173928637708,ASK,-1,100.43,3
9.681173928637708,BID,1,100.42,3
9.684848689036805,ASK,-1,100.43,3
9.699422345854435,ASK,-1,100.45,1
9.701826430616054,ASK,-1,100.46,2
9.701826430616054,BID,1,100.45,3
9.731173928637709,BID,1,100.44,3
9.751826430616054,ASK,-1,100.44,3
9.771014446535101,BID,1,100.42,3
9.820391079329726,ASK,-1,100.44,2
9.866450136713073,ASK,-1,100.44,3
9.907545924882866,ASK,-1,100.45,3
9.919035717740112,ASK,-1,100.46,3
9.942245205568648,BID,1,100.46,3
9.951009166987944,BID,1,100.47,3
10.053548483948177,BID,1,100.46,3
10.053548483948177,BID,1,100.46,3
10.346242725926974,ASK,-1,100.46,3
10.422034034736509,BID,1,100.45,3
10.535452095193119,BID,1,100.44,3
10.626956250581532,ASK,-1,100.45,2
10.67498497230864,ASK,-1,100.46,2
10.763592817124012,BID,1,100.43,1
10.768207740310151,BID,1,100.43,3
10.821097057353843,ASK,-1,100.44,2
11.019696520663643,ASK,-1,100.45,3
11.27094155009249,ASK,-1,100.46,3
11.277307077053923,BID,1,100.46,3
11.310615149122526,BID,1,100.45,2
11.317031440451704,ASK,-1,100.46,3
11.330296592013639,BID,1,100.45,1
11.372523789029326,BID,1,100.45,2
11.416569503815516,ASK,-1,100.46,3
11.449961454126505,ASK,-1,100.47,1
11.474659991153837,BID,1,100.46,2
11.481432480047044,ASK,-1,100.47,3
11.692397994265761,BID,1,100.47,2
11.806569882684645,ASK,-1,100.48,2
11.948621253863717,BID,1,100.47,2
12.057903989379998,ASK,-1,100.49,3
12.66378642223064,ASK,-1,100.52,3
12.74913569868811,BID,1,100.52,3
12.768250222716981,BID,1,100.52,3
12.810808903938568,ASK,-1,100.52,3
12.840331736707371,BID,1,100.52,3
12.857137060626998,BID,1,100.51,3
12.857137060626998,ASK,-1,100.51,3
12.935512024755646,BID,1,100.5,2
12.935512024755646,ASK,-1,100.52,3
12.98884169636253,BID,1,100.51,3
13.022091910332227,BID,1,100.5,3
13.028910615529096,ASK,-1,100.51,3
13.030443880825917,ASK,-1,100.52,3
13.137239006866551,BID,1,100.51,3
13.213744611953965,ASK,-1,100.52,2
13.505131687634638,ASK,-1,100.52,2
13.522461329914465,BID,1,100.51,3
13.557605583863388,BID,1,100.5,2
13.576434650183236,BID,1,100.5,3
13.689640567615701,ASK,-1,100.51,3
13.769924457683512,BID,1,100.49,3
13.773351368151783,ASK,-1,100.5,3
13.777012520301373,BID,1,100.49,1
13.797406264448542,BID,1,100.49,3
13.852614399844306,ASK,-1,100.49,2
13.957922011355476,ASK,-1,100.49,3
13.998832308866865,BID,1,100.48,3
13.998832308866865,ASK,-1,100.49,3
14.075981427630625,BID,1,100.48,2
14.213545100495898,BID,1,100.47,1
14.406062938675083,ASK,-1,100.48,3
14.406062938675083,BID,1,100.48,3
14.419847600631405,ASK,-1,100.48,1
14.42252636886433,BID,1,100.46,3
14.46827975750053,ASK,-1,100.46,3
14.526460972980175,ASK,-1,100.47,3
14.532086850388552,BID,1,100.46,3
14.582754094037389,ASK,-1,100.47,3
14.582754094037389,BID,1,100.47,3
14.59668153765469,BID,1,100.45,2
14.602354924377961,ASK,-1,100.46,3
14.690926927129441,ASK,-1,100.46,3
14.7784788970713,BID,1,100.45,3
14.779502605353295,ASK,-1,100.46,3
14.785928258016856,ASK,-1,100.46,2
14.880994346607928,BID,1,100.45,3
14.880994346607928,BID,1,100.45,3
14.885918081320208,ASK,-1,100.47,1
14.905001435824659,ASK,-1,100.47,3
14.942302409983768,BID,1,100.47,3
14.959716614896822,BID,1,100.45,3
15.041958277630041,ASK,-1,100.46,2
15.102124548611116,BID,1,100.45,3
15.77369715794585,ASK,-1,100.43,1
15.90394172664005,ASK,-1,100.43,1
15.947186150051747,BID,1,100.41,3
15.976832469534601,ASK,-1,100.42,1
16.200272941550743,BID,1,100.4,3
16.616995708006623,ASK,-1,100.39,2
16.64160823967133,BID,1,100.38,3
16.649420676810955,ASK,-1,100.38,3
16.649420676810955,BID,1,100.38,1
16.832099066279532,ASK,-1,100.38,3
16.945226712452797,ASK,-1,100.38,1
17.134321443632977,ASK,-1,100.37,2
17.1599165520183,BID,1,100.36,3
17.375572185749505,ASK,-1,100.37,2
17.46148276907739,BID,1,100.36,3
17.488426546916713,BID,1,100.35,1
17.882800977499226,ASK,-1,100.34,1
17.949045050395288,ASK,-1,100.34,3
18.060966759439374,ASK,-1,100.35,2
18.067532477260503,BID,1,100.34,2
18.37818070458118,BID,1,100.33,3
18.421579886312998,ASK,-1,100.33,3
18.467961870420243,ASK,-1,100.34,2
18.590225941708137,ASK,-1,100.34,3
18.605831454145434,BID,1,100.33,3
18.605831454145434,ASK,-1,100.34,3
18.734421026193676,BID,1,100.34,3
19.020748924364074,BID,1,100.33,3
19.106505211966056,ASK,-1,100.34,3
19.157251246614464,BID,1,100.32,2
19.216804934131375,BID,1,100.32,3
19.226919634895815,ASK,-1,100.34,3
19.285410649131858,BID,1,100.32,3
19.30555960534276,BID,1,100.31,3
19.33541064913186,BID,1,100.3,2
19.360203201682197,ASK,-1,100.32,1
19.374838868685057,ASK,-1,100.31,3
19.374838868685057,BID,1,100.31,3
19.426011027701055,BID,1,100.28,1
19.43678651968889,BID,1,100.28,2
19.59891253314963,ASK,-1,100.29,1
19.634107911395073,ASK,-1,100.29,2
19.888060211179013,ASK,-1,100.28,3
19.937650030800413,BID,1,100.27,1
20.047855269766924,ASK,-1,100.27,3
20.09865769580788,ASK,-1,100.27,3
20.111819665671394,ASK,-1,100.28,3
20.140716277905543,ASK,-1,100.29,3
20.284515167693886,BID,1,100.29,2
20.330321450444806,BID,1,100.29,3
20.354143308502998,BID,1,100.28,3
20.354143308502998,ASK,-1,100.27,3
20.731722856591343,BID,1,100.26,3
20.731722856591343,ASK,-1,100.27,3
20.884635780644246,BID,1,100.26,3
20.973754393777867,ASK,-1,100.27,1
21.03965954292922,ASK,-1,100.27,1
21.075506028119225,ASK,-1,100.27,2
21.08985957769314,BID,1,100.26,3
21.19409760081824,ASK,-1,100.27,1
21.428591653237753,BID,1,100.25,1
21.483838254279007,BID,1,100.25,3
21.547427993213155,BID,1,100.23,3
21.593859190101423,ASK,-1,100.2,3
21.814636894124295,ASK,-1,100.19,3
21.864157469341848,ASK,-1,100.2,2
21.88286372448415,ASK,-1,100.2,3
21.885592933070257,BID,1,100.2,3
21.901140975460844,ASK,-1,100.21,3
21.901140975460844,BID,1,100.2,3
21.970553258788815,ASK,-1,100.2,3
22.02722704059608,ASK,-1,100.22,1
22.02722704059608,BID,1,100.21,3
22.092090988828204,BID,1,100.21,3
22.458887775319116,ASK,-1,100.21,1
22.60751107585053,ASK,-1,100.21,3
22.68089204315905,BID,1,100.2,3
22.75656106923493,ASK,-1,100.21,2
22.75656106923493,BID,1,100.2,3
22.756742612078,ASK,-1,100.22,2
22.795755361285725,BID,1,100.2,3
22.94219432395539,ASK,-1,100.21,1
22.94219432395539,BID,1,100.2,3
23.040067089701594,ASK,-1,100.21,2
23.06013823005021,BID,1,100.19,3
23.140924866571588,ASK,-1,100.19,3
23.157336183334145,ASK,-1,100.2,3
23.164978315386733,ASK,-1,100.2,3
23.23725798014902,BID,1,100.19,3
23.23725798014902,ASK,-1,100.2,3
23.25923117557053,BID,1,100.19,3
23.25923117557053,ASK,-1,100.2,1
23.27047715252981,BID,1,100.19,3
23.272847437398326,ASK,-1,100.2,1
23.415794490663043,BID,1,100.18,2
23.422392971022575,ASK,-1,100.2,3
23.422392971022575,BID,1,100.18,3
23.568662811537155,BID,1,100.17,3
23.690358322443547,ASK,-1,100.17,3
23.721625072383862,ASK,-1,100.17,3
23.740358322443548,BID,1,100.16,3
23.98714748617594,BID,1,100.15,1
23.992370336564758,BID,1,100.14,3
24.04311973653115,ASK,-1,100.14,3
24.06104371407065,ASK,-1,100.14,3
24.095488491567636,ASK,-1,100.14,3
24.116124256084298,BID,1,100.13,2
24.119021340744382,ASK,-1,100.14,3
24.49519815179747,BID,1,100.15,3
24.602926728532896,BID,1,100.14,3
24.622628470585568,BID,1,100.13,3
24.684305267835505,ASK,-1,100.14,3
24.75615304863247,BID,1,100.13,3
24.778588707833052,ASK,-1,100.14,3
24.778588707833052,BID,1,100.13,3
24.779182277914085,ASK,-1,100.15,3
24.810743420883668,BID,1,100.13,3
24.911200342651412,ASK,-1,100.12,3
25.011132161528014,ASK,-1,100.12,3
25.020330417688537,ASK,-1,100.12,3
25.028109909976713,BID,1,100.11,3
25.071239516901816,BID,1,100.11,3
25.11380366820175,ASK,-1,100.12,3
25.162195415347,ASK,-1,100.12,3
25.371238312999328,BID,1,100.12,1
25.371238312999328,ASK,-1,100.13,2
25.47798851439506,BID,1,100.12,2
25.531040787093904,BID,1,100.12,3
25.597703107694063,ASK,-1,100.13,3
25.597703107694063,BID,1,100.11,3
25.625546678675345,BID,1,100.11,3
25.847844785592464,ASK,-1,100.12,3
25.847844785592464,BID,1,100.11,3
26.032626121521755,ASK,-1,100.11,3
26.095287779746698,ASK,-1,100.11,3
26.095287779746698,BID,1,100.1,3
26.124640653787612,ASK,-1,100.11,1
26.124640653787612,BID,1,100.1,3
26.40182114553994,BID,1,100.09,2
26.46946179732874,ASK,-1,100.1,2
26.476337680074586,BID,1,100.08,1
26.47936346713989,ASK,-1,100.1,3
26.520443059840115,BID,1,100.08,3
26.524926624434936,BID,1,100.07,3
26.555609163484103,BID,1,100.07,3
26.591341564324654,ASK,-1,100.08,2
26.62912905871377,ASK,-1,100.08,3
26.67929841201676,ASK,-1,100.07,3
26.69994090804534,BID,1,100.06,2
26.78883293128958,BID,1,100.05,3
26.91043945040527,BID,1,100.04,1
27.010134261563525,ASK,-1,100.03,3
27.01213545659052,ASK,-1,100.04,3
27.060134261563526,BID,1,100.02,3
27.111949346692423,ASK,-1,100.02,3
27.16255010132262,BID,1,100.0,2
27.184214117632152,ASK,-1,100.02,3
27.217993263123628,ASK,-1,100.02,2
27.231781063116152,BID,1,100.02,3
27.250526428424894,BID,1,100.01,2
27.29531874992238,ASK,-1,100.01,3
27.301402351815867,BID,1,99.99,1
27.301402351815867,ASK,-1,100.01,3
27.338074407437624,ASK,-1,100.01,3
27.364218483079068,BID,1,100.03,3
27.49197362024533,BID,1,100.02,2
27.507081644133514,ASK,-1,100.02,3
27.620814346780286,BID,1,100.01,3
27.644712567876113,BID,1,100.01,2
27.70180953072979,ASK,-1,100.02,3
27.785968864382554,ASK,-1,100.03,3
27.785968864382554,BID,1,100.03,2
28.092838080877012,ASK,-1,100.03,3
28.092838080877012,BID,1,100.02,3
28.160325105917583,BID,1,100.02,3
28.296342076033593,ASK,-1,100.02,1
28.323006928694944,ASK,-1,100.02,2
28.34028563208303,BID,1,100.02,3
28.348305443536294,ASK,-1,100.03,1
28.348305443536294,BID,1,100.01,3
28.370153535314643,BID,1,100.01,3
28.490585189833247,BID,1,100.0,2
28.490585189833247,ASK,-1,100.01,3
28.558777660843422,ASK,-1,100.0,3
28.609361531870665,ASK,-1,100.01,1
29.13940741043834,ASK,-1,100.0,1
29.230689451650992,ASK,-1,100.0,1
29.309800493848726,ASK,-1,100.0,3
29.333281759084258,BID,1,100.0,1
29.346417249227613,BID,1,99.99,3
29.35906271409269,BID,1,99.98,3
29.385228409018755,ASK,-1,99.99,2
29.397393578901337,BID,1,99.97,3
29.40906271409269,BID,1,99.96,1
29.438165153533493,ASK,-1,99.98,3
29.438165153533493,BID,1,99.98,3
29.496507288091394,ASK,-1,99.94,3
29.513967367350247,ASK,-1,99.95,3
29.513967367350247,BID,1,99.96,3
29.53759014030824,ASK,-1,99.96,3
29.569634338590653,BID,1,99.94,2
29.59839136370629,BID,1,99.95,3
29.667475159696366,BID,1,99.94,2
29.717958260373802,ASK,-1,99.93,3
29.796857114702657,ASK,-1,99.94,2
29.820101697948825,BID,1,99.92,2
29.840279381380938,ASK,-1,99.94,2
29.865900158454277,ASK,-1,99.94,3
30.310297362966605,BID,1,99.93,3
30.313704460628756,ASK,-1,99.95,3
30.545322928814347,BID,1,99.93,1
30.928876902466346,ASK,-1,99.94,3
30.937845925549286,BID,1,99.92,1
30.96276694600162,ASK,-1,99.94,1
31.055807026054904,BID,1,99.93,3
31.06673306342075,BID,1,99.92,3
31.088877986568367,ASK,-1,99.93,3
31.10159352693762,BID,1,99.92,2
31.12540121592367,BID,1,99.92,3
31.314976662009716,ASK,-1,99.92,3
31.545794758695624,BID,1,99.91,2
31.708602217968913,ASK,-1,99.92,1
31.888306339922398,ASK,-1,99.91,3
32.06248284580266,BID,1,99.9,3
32.12243211938167,ASK,-1,99.92,1
32.13146075012054,ASK,-1,99.92,2
32.13146075012054,BID,1,99.9,3
32.13538048078623,BID,1,99.89,1
32.21281424779559,ASK,-1,99.9,2
32.24916641399256,BID,1,99.88,2
32.313294772817535,ASK,-1,99.88,3
32.403720147372134,BID,1,99.87,3
32.4314565370107,ASK,-1,99.87,3
32.5373083418114,ASK,-1,99.88,3
32.587481948695334,BID,1,99.87,3
32.61862021977146,ASK,-1,99.88,3
32.706259627780845,ASK,-1,99.89,1
32.71820736586261,BID,1,99.87,2
32.74561414197196,ASK,-1,99.89,3
32.974255420253066,BID,1,99.88,3
33.06053475513016,ASK,-1,99.89,3
33.22446001801519,BID,1,99.89,3
33.240533623825684,BID,1,99.88,2
33.38434332396985,ASK,-1,99.88,3
33.39418495004886,ASK,-1,99.89,1
33.39611195628901,BID,1,99.87,3
33.45116652975632,BID,1,99.86,3
33.79888350554062,ASK,-1,99.88,3
33.83994137620153,ASK,-1,99.88,3
33.87092584132542,BID,1,99.88,1
33.87406249917455,ASK,-1,99.89,2
34.0098826846821,BID,1,99.88,2
34.01892589186203,BID,1,99.87,3
34.128713933250324,BID,1,99.87,2
34.179040449760244,ASK,-1,99.88,1
34.20769805632178,BID,1,99.87,3
34.32333478157504,ASK,-1,99.88,3
34.451422787705184,BID,1,99.87,3
34.688845159762145,ASK,-1,99.87,3
34.69320262209784,BID,1,99.86,3
35.06708719094518,ASK,-1,99.85,1
35.17792720475776,ASK,-1,99.85,2
35.47308032424231,ASK,-1,99.85,1
35.910578417238455,ASK,-1,99.84,1
35.934663849736566,BID,1,99.82,3
36.0175803760602,ASK,-1,99.83,3
36.0175803760602,BID,1,99.82,3
36.071216966295225,ASK,-1,99.83,3
36.071216966295225,BID,1,99.82,3
36.18179242982159,ASK,-1,99.83,3
36.18179242982159,BID,1,99.82,3
36.42152180853276,ASK,-1,99.81,2
37.104425129115135,ASK,-1,99.81,3
37.12918980176416,BID,1,99.8,3
37.255840335910406,ASK,-1,99.81,3
37.25945563004783,BID,1,99.8,3
37.713839805442134,BID,1,99.79,3
37.75898886618473,ASK,-1,99.8,1
37.784658485561415,ASK,-1,99.8,3
37.784658485561415,BID,1,99.8,3
37.817613741233195,ASK,-1,99.79,3
37.86636871342012,ASK,-1,99.81,1
37.86636871342012,BID,1,99.79,3
37.88090946394843,BID,1,99.79,3
37.8815056848146,ASK,-1,99.81,1
37.884488489573656,ASK,-1,99.8,1
38.12714522502679,ASK,-1,99.79,3
38.1731305673835,BID,1,99.77,2
38.18399093584016,BID,1,99.77,3
38.28282363733525,BID,1,99.76,3
38.38589589846879,ASK,-1,99.77,2
38.38589589846879,BID,1,99.75,3
38.46028176220152,BID,1,99.74,3
38.53319845500912,ASK,-1,99.74,3
38.577838135964555,ASK,-1,99.74,3
38.7053514066526,ASK,-1,99.74,3
38.77037062702833,ASK,-1,99.75,3
38.77076994454027,ASK,-1,99.76,2
38.775958810135506,BID,1,99.74,3
38.867014924101674,ASK,-1,99.76,3
38.88638300275643,BID,1,99.74,3
38.88638300275643,ASK,-1,99.76,3
38.90588496456186,BID,1,99.75,3
38.90803725989591,ASK,-1,99.76,3
38.91900010193512,BID,1,99.74,3
38.91900010193512,ASK,-1,99.75,3
38.92513968435658,ASK,-1,99.76,1
38.961690043559855,BID,1,99.75,3
39.05504023483932,BID,1,99.74,2
39.06441739875635,BID,1,99.74,1
39.078979185186355,ASK,-1,99.74,1
39.35367198266153,ASK,-1,99.74,1
39.36262493897236,ASK,-1,99.74,3
39.367674239550084,BID,1,99.73,3
39.39899950506001,ASK,-1,99.74,3
39.493257196367054,BID,1,99.73,3
39.8547282179779,ASK,-1,99.74,2
39.97183660766793,BID,1,99.73,1
40.002195621454455,ASK,-1,99.74,3
40.0034224794546,BID,1,99.74,1
40.19985998448147,BID,1,99.73,3
40.24580855647777,ASK,-1,99.74,3
40.2685890274873,BID,1,99.73,3
40.332667582582225,ASK,-1,99.74,1
40.432845724396735,BID,1,99.72,3
40.44962437715637,BID,1,99.71,3
40.65344420814217,ASK,-1,99.71,3
41.32579278063072,ASK,-1,99.69,3
41.83734901112549,BID,1,99.68,2
41.894435917546,BID,1,99.67,2
41.946712594599916,ASK,-1,99.68,1
41.95069168929201,BID,1,99.66,3
41.997562531012804,BID,1,99.61,2
42.02943390019895,BID,1,99.59,1
42.02943390019895,ASK,-1,99.59,3
42.07410320813641,ASK,-1,99.62,3
42.12874403939555,BID,1,99.62,1
42.151832556443004,ASK,-1,99.63,1
42.1782044685308,ASK,-1,99.63,2
42.49814564307453,BID,1,99.61,1
42.510422724817516,BID,1,99.61,2
42.771117049502905,ASK,-1,99.6,3
42.7958667846833,ASK,-1,99.61,2
42.863953402434404,BID,1,99.6,3
42.894541000802164,ASK,-1,99.61,3
42.94434118367821,BID,1,99.6,3
42.94434118367821,BID,1,99.6,3
43.068030461302676,BID,1,99.59,3
43.120152802372694,ASK,-1,99.59,3
43.14457108319557,ASK,-1,99.6,3
43.18468356275796,BID,1,99.59,3
43.22715343699404,BID,1,99.58,3
43.23800440468975,ASK,-1,99.59,3
43.25986420783633,BID,1,99.58,3
43.30208558071969,ASK,-1,99.59,2
43.30208558071969,BID,1,99.57,3
43.578986037872106,BID,1,99.56,2
43.60910662868149,ASK,-1,99.56,3
43.61546340962329,ASK,-1,99.57,3
43.641932636202824,ASK,-1,99.55,3
43.6879832737566,ASK,-1,99.56,1
43.924213626038195,ASK,-1,99.56,3
43.9621622683059,ASK,-1,99.56,3
43.993157221416126,BID,1,99.55,2
44.00023605794439,BID,1,99.55,3
44.00023605794439,ASK,-1,99.56,3
44.3158621074279,BID,1,99.57,3
44.330919076957954,BID,1,99.56,1
44.3592978860054,ASK,-1,99.57,3
44.365862107427894,BID,1,99.57,1
44.380760844567206,BID,1,99.57,2
44.44357557779624,ASK,-1,99.57,3
44.44357557779624,BID,1,99.57,3
44.60812936454441,ASK,-1,99.57,3
44.76454382339811,BID,1,99.56,3
44.76454382339811,BID,1,99.55,1
44.814543823398104,BID,1,99.55,3
44.90802550675451,BID,1,99.54,3
44.955089500091134,BID,1,99.52,2
44.955089500091134,ASK,-1,99.52,3
45.204343825780334,BID,1,99.52,1
45.204343825780334,ASK,-1,99.52,3
45.245102263670894,BID,1,99.51,2
45.245102263670894,BID,1,99.51,3
45.25614753974708,ASK,-1,99.52,2
45.27373322890325,ASK,-1,99.52,3
45.36981608806888,BID,1,99.51,3
45.39090739984687,ASK,-1,99.53,3
45.602406728341975,ASK,-1,99.5,3
45.602406728341975,BID,1,99.49,3
45.60373837945831,ASK,-1,99.51,1
45.73428293551436,ASK,-1,99.5,3
45.73428293551436,BID,1,99.49,3
45.87474362768029,ASK,-1,99.5,1
45.90164949847835,ASK,-1,99.5,3
45.93268944649117,BID,1,99.48,3
45.93978433908003,BID,1,99.48,3
45.94619378848612,ASK,-1,99.5,3
45.94942935592035,BID,1,99.48,3
46.182648908521834,BID,1,99.46,3
46.359598528200515,BID,1,99.42,1
46.40959852820051,ASK,-1,99.38,3
46.41237171474423,ASK,-1,99.41,3
46.47267885188072,BID,1,99.39,2
46.57355866560818,BID,1,99.4,1
46.57355866560818,ASK,-1,99.41,3
46.625735764093285,BID,1,99.41,2
46.69388730794137,BID,1,99.41,3
46.69388730794137,ASK,-1,99.41,3
46.71052179673526,ASK,-1,99.42,3
46.71580695074002,BID,1,99.4,2
46.726007205932646,ASK,-1,99.41,3
46.78728586912632,BID,1,99.39,3
46.79949194504503,ASK,-1,99.39,3
46.80731656511519,ASK,-1,99.4,3
46.819107160384604,BID,1,99.38,3
46.819107160384604,ASK,-1,99.4,3
46.83728586912632,ASK,-1,99.4,3
46.84315604119805,BID,1,99.38,3
46.84315604119805,ASK,-1,99.4,3
46.89315604119805,BID,1,99.39,3
46.96571067321821,BID,1,99.38,3
47.049890440238244,BID,1,99.38,3
47.157226357986566,ASK,-1,99.38,3
47.21417298231609,ASK,-1,99.38,3
47.238062830905825,ASK,-1,99.39,3
47.32227081648283,BID,1,99.39,3
47.390390782422244,BID,1,99.38,3
47.44039078242224,BID,1,99.37,3
47.54331131765707,ASK,-1,99.36,3
47.582664359410444,BID,1,99.35,3
47.61177944024818,ASK,-1,99.36,3
47.65073286440364,ASK,-1,99.37,3
47.68158936684228,BID,1,99.37,1
47.68522277778488,BID,1,99.37,2
47.68522277778488,ASK,-1,99.36,3
47.72575140919237,BID,1,99.35,3
47.73477967753053,BID,1,99.35,3
48.22607306975724,ASK,-1,99.34,3
48.25794416849881,ASK,-1,99.34,3
48.65662425659393,BID,1,99.33,1
48.67798996834249,BID,1,99.33,2
48.79979444389415,BID,1,99.32,2
48.80535569951027,ASK,-1,99.33,3
48.80535569951027,BID,1,99.33,3
48.87222354844758,ASK,-1,99.33,2
48.87728252555906,BID,1,99.32,3
48.97318969475556,ASK,-1,99.32,2
49.098051178599356,ASK,-1,99.33,3
49.118438276213155,BID,1,99.32,1
49.118438276213155,BID,1,99.32,3
49.161113646483436,ASK,-1,99.33,3
49.25405854152676,ASK,-1,99.33,3
49.25479409356689,ASK,-1,99.33,3
49.30172021833405,ASK,-1,99.34,3
49.31536648937774,BID,1,99.33,1
49.474459725478575,BID,1,99.34,1
49.494786398882624,BID,1,99.34,1
49.92184245149927,BID,1,99.35,3
50.493358172430206,ASK,-1,99.36,3
50.56715516014558,BID,1,99.36,2
50.611348414955316,BID,1,99.35,1
50.644441861012545,BID,1,99.35,3
50.6884848317069,ASK,-1,99.35,3
50.74480582507933,BID,1,99.35,1
50.7485853677161,ASK,-1,99.37,1
